STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,CITIZENSHIP,Citizenship,FREQ,Frequency of observation,MEASURE,Measure,SEX,Sex,BIRTH_PLACE,Place of birth,EDUCATION_LEV,Education level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,76.02723694,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,75.99506378,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,76.47795868,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,77.14875793,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,77.40000153,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,77.39219666,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,75.40702057,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,76.96272278,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,77.56367493,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2003,,76.52442932,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2004,,76.47129822,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2005,,76.43583679,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2006,,76.40216827,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2007,,75.91652679,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2008,,76.3436203,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2009,,76.23935699,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2010,,76.01854706,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2011,,76.54727173,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2012,,77.12747192,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,77.17857361,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,77.57467651,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,77.53884125,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,78.28666687,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,78.18649292,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,78.59999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,78.76499939,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,77.80000305,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,78.51438904,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,79.71967316,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVK,Slovak Republic,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,80.10043335,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2000,,71.4156723,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2001,,71.95594788,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2002,,72.78321075,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2003,,71.52529907,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2004,,74.2542572,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2005,,74.89042664,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2006,,74.84274292,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2007,,75.66973114,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2008,,75.60993195,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2009,,75.51152039,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2010,,75.14035034,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2011,,73.65270233,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2012,,73.28003693,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,73.58695221,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,74.25337982,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,75.20894623,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,74.27262878,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,77.04871368,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,78.09999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,SVN,Slovenia,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,M,Male,NB,Native-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,77.57491302,,A,Normal value,0,Units,1,One
