country,year,wage_gap,education_gap,employment_gap,native_gap,immigrant_gap,overall_gap,gdp_pc,Gender gap in managerial positions,Gender gap in political representation,Gender gap in top management positions,Lack of confidence in the judicial system and courts - Female - Percentage of population,Legal discrimination on access to justice,Legal discrimination on financial assets,Legal discrimination on freedom of movement,Legal discrimination on inheritance,Legal discrimination on violence against women,Legal discrimination on workplace rights,Perception that a woman earning more money than her husband causes problems,Perception that being a housewife is as fulfilling as working for pay,Perception that men make better political leaders than women,Perception that men should have more right to a job than women,"Perception that when a mother works for pay, the children suffer",Perceptions that men make better business executives than women,unpaid_care_gap,part_time_gap,Gender gap in representation in parliament,Gender gap in professional judges representation,Gender gap in public sector employment ,Gender gap in senior management positions in national administrations
European Union (27 countries),2013,15.8194257232667,,,,,,,,,,,,,,,,,,,,,,,,-52.580000000000005,,,,
European Union (27 countries),2014,15.6811386640778,,,,,,,,,,,,,,,,,,,,,,,,-51.744,,,,
European Union (27 countries),2015,15.2994723974582,,,,,,,,,,,,,,,,,,,,,,,,-51.408,,,,
European Union (27 countries),2016,14.9033637244805,,,,,,,,,,,,,,,,,,,,,,,,-51.11600000000001,,,,
European Union (27 countries),2017,14.6703348362084,,,,,,,,,,,,,,,,,,,,,,,,-51.22399999999999,,,,
European Union (27 countries),2018,14.8438325555667,,,,,,,,,,,,,,,,,,,,,,,,-51.73599999999999,,,,
European Union (27 countries),2019,14.4072557419653,,,,,,,,,,,,,,,,,,,,,,,,-51.362,,,,
European Union (27 countries),2020,13.326011338168,,,,,,,,,,,,,,,,,,,,,,,,-50.28999999999999,,,,
European Union (27 countries),2021,13.0747439792664,,,,,,,,,,,,,,,,,,,,,,,,-49.166,,,,
European Union (27 countries),2022,12.5913333887852,,,,,,,,,,,,,,,,,,,,,,,,-48.49199999999999,,,,
European Union (27 countries),2023,13.0255641815222,,,,,,,,,,,,,,,,,,,,,,,,-48.094,,,,
European Union (27 countries),2024,,,,,,,,,,,,,,,,,,,,,,,,,-48.268,,,,
Finland,1970,,,,,,,103.52458,,,,,,,,,,,,,,,,,,,,,,
Finland,1971,,,,,,,103.351293,,,,,,,,,,,,,,,,,,,,,,
Finland,1972,,,,,,,106.183656,,,,,,,,,,,,,,,,,,,,,,
Finland,1973,,,,,,,107.62465,,,,,,,,,,,,,,,,,,,,,,
Finland,1974,,,,,,,110.365489,,,,,,,,,,,,,,,,,,,,,,
Finland,1975,,,,,,,112.4859,,,,,,,,,,,,,,,,,,,,,,
Finland,1976,,,,,,,108.256325,,,,,,,,,,,,,,,,,,,,,,
Finland,1977,0.0,,,,,,105.33182,,,,,,,,,,,,,,,,,,,,,,
Finland,1978,32.07126949,,,,,,104.488565,,,,,,,,,,,,,,,,,,,,,,
Finland,1979,31.4,,,,,,108.501304,,,,,,,,,,,,,,,,,,,,,,
Finland,1980,30.52031821,,,,,,113.643722,,,,,,,,,,,,,,,,,,,,,,
Finland,1981,,,,,,,113.090563,,,,,,,,,,,,,,,,,,,,,,
Finland,1982,31.23209169,,,,,,116.741956,,,,,,,,,,,,,,,,,,,,,,
Finland,1983,29.50483896,,,,,,117.152149,,,,,,,,,,,,,,,,,,,,,,
Finland,1984,28.09123649,,,,,,115.667056,,,,,,,,,,,,,,,,,,,,,,
Finland,1985,,,,,,,115.905557,,,,,,,,,,,,,,,,,,,,,,
Finland,1986,26.57178813,,,,,,116.141319,,,,,,,,,,,,,,,,,,,,,,
Finland,1987,26.71102662,,,,,,116.569412,,,,,,,,,,,,,,,,,,,,,,
Finland,1988,26.07174103,,,,,,117.957925,,,,,,,,,,,,,,,,,,,,,,
Finland,1989,26.14803578,,,,,,119.977347,,,,,,,,,,,,,,,,,,-33.33333334,,,,
Finland,1990,25.50154546,,,,,,117.695946,,,,,,,,,,,,,,,,,,-34.04255319999999,,,,
Finland,1991,24.72910965,,,,,,109.503643,,,,,,,,,,,,,,,,,,-27.95698924,,,,
Finland,1992,23.40214371,,,,,,103.781601,,,,,,,,,,,,,,,,,,-27.68361582,,,,
Finland,1993,24.099157,,,,,,101.785995,,,,,,,,,,,,,,,,,,-25.27472528,,,,
Finland,1994,25.37554347,,,,,,102.982275,,,,,,,,,,,,,,,,,,-25.55555556,,,,
Finland,1995,23.87035872,,,,,,104.983141,,,,,,,,,,,,,,,,,,-29.213483139999997,,,,
Finland,1996,21.61250427,,,,,,105.833961,,,,,,,,,,,,,,,,,,-28.409090899999995,,,,
Finland,1997,23.10996206,,,,,,109.015718,,,,,,,,,,,,,,,,,,-27.36318408,,,,
Finland,1998,24.29358381,,,,,,112.178138,,,,,,,,,,,,,,,,,,-27.10280374,,,,
Finland,1999,22.6874298,,,,,,113.89299,,,,,,,,,,,,,,,,,,-29.77777778,,,,
Finland,2000,23.32688588,-6.470846000000002,6.511024000000006,5.176849359999991,29.208251950000005,17.192550655000005,116.237575,,,,,,,,,,,,,,,,,,-27.5,,,,
Finland,2001,24.43527498,,,4.556976309999996,19.36800384,11.962490074999993,118.232798,,,,,,,,,,,,,,,,,,-26.829268299999995,,,,
Finland,2002,23.68939461,,,4.271575930000012,12.07619477,8.173885350000006,118.908194,,,,,,,,,,,,,,,,,,-29.23076924,27.0,,,
Finland,2003,23.26887265,-7.499637999999997,4.428664999999995,4.271644590000008,15.095664979999995,9.683654785000002,119.35369,,,,,,,,,,,,,,,,,,-27.06766918,,,,
Finland,2004,22.32711367,-8.488792000000004,4.858817999999999,3.781044009999988,20.42646789,12.103755949999991,120.6143,,,,,,,,,,,,,,,,,,-28.717948720000003,,,,
Finland,2005,22.05298895,-9.466867,4.4358900000000006,3.5227050799999944,15.20862579,9.365665435000013,120.898424,,,,,,,,,,,,,,,,,,-29.961089500000007,,,,
Finland,2006,22.44986922,-10.353936,4.527823999999995,3.4421234099999936,12.151809689999991,7.796966549999993,122.269044,,,,,,,,,,,,,,,,,,-28.517110260000003,,,,
Finland,2007,23.21945427,-10.518845000000002,4.277266999999995,3.256767269999997,10.189987180000005,6.723377225000007,125.778877,,,,,,,,,,,,,,,,,,-31.59851302000001,,,,27.8
Finland,2008,24.58989578,-11.214228999999996,5.063995000000006,3.701370240000003,10.040489189999988,6.870929715000003,126.612738,,,,,,,,,,,,,,,,,,-30.62730628,,,,52.4
Finland,2009,23.14183955,-11.924316000000005,2.6160890000000023,2.811614989999996,7.317634589999997,5.064624789999996,120.790839,,,,,,,,,,,,,,,,,,-30.22,,,,49.4
Finland,2010,20.60851285,-11.553450999999995,3.371330999999998,3.008346559999993,15.716384879999993,9.36236572,121.121148,,,,,,,,,,,,,,,,,,-28.226,,,,48.2
Finland,2011,22.14216374,-12.701343,4.028564000000003,4.354492190000002,9.463226320000004,6.90885925500001,121.64134,,,,,,,,,,,,,,,,,,-25.581999999999997,,,-42.72,51.2
Finland,2012,21.08223102,-12.875236,3.128304,3.2365798900000016,12.001129149999995,7.618854520000013,118.306031,,,,,,,,,,,,,,,,,,-27.334000000000003,15.0,,,17.599999999999994
Finland,2013,21.83030478,-12.943965999999996,3.452315999999996,2.925331119999996,11.903892509999991,7.414611815000001,115.337903,,,,,,,,,,,,,,,,,,-29.252,,,,11.200000000000005
Finland,2014,21.62710078,-13.260308000000002,2.427970000000002,2.2971420300000034,12.622184750000002,7.459663390000003,112.52469,,,,,,,,,,,,,,,,,,-28.532000000000004,,-4.0,,12.799999999999995
Finland,2015,20.56484892,-13.074982000000006,2.5765990000000016,1.9946060100000125,12.832992559999994,7.41379928500001,110.491068,,,,,,,,,,,,,,,,,,-23.956000000000003,17.0,,,12.400000000000006
Finland,2016,19.13298896,-14.26547241,3.781089779999988,2.8903884900000065,13.608161929999994,8.249275209999993,111.634884,,,,,,,,,,,,,,,,,,-26.298,,,,2.200000000000003
Finland,2017,19.42833015,-15.515934,3.358704000000003,2.724639889999992,15.74178314000001,9.233211514999994,112.636482,,,,,,,,,,,,,,,,,,-25.16,16.0,,,-0.2000000000000028
Finland,2018,21.48266935,-15.605990999999996,3.9119730000000033,2.4000015299999973,13.69999695,8.049999240000005,111.852105,,,,,,,,,,,,,,,,,,-27.126000000000005,,,,-1.4000000000000057
Finland,2019,20.46000687,-14.931484999999997,2.5556640000000077,2.613929740000003,11.949729919999996,7.281829829999992,112.006906,,,,,,,,,,,,,,,,,,-28.828000000000003,8.0,,,-2.4000000000000057
Finland,2020,18.41404903,-16.051372999999998,2.934875000000005,3.309410099999994,10.888626099999996,7.099018099999995,114.022266,,,,,,,,,,,,,,,,,,-23.724000000000004,,-20.0,-44.38,-11.0
Finland,2021,18.8823117,-15.214627,1.592995000000002,1.8575057900000047,13.161972039999997,7.509738915000014,110.348696,,,,,,,,,,,,,,,,,,-23.738,8.0,,,-12.599999999999994
Finland,2022,18.74048835,-14.174915309999996,1.4320144699999986,0.8727951099999984,7.681175240000002,4.276985174999993,108.098964,,,,,,,,,,,,,,,,,,-24.422,,,,-4.599999999999994
Finland,2023,18.78865167,-15.128849029999998,0.2316436699999968,0.4547424300000102,5.631767279999991,3.0432548550000007,105.568918,37.5,45.5,12.9,18.1,0.0,0.0,0.0,0.0,75.0,0.0,35.4,84.6,11.8,4.0,14.1,11.8,-1.1,-24.83,9.0,,,
Finland,2024,,-14.810699462890632,0.8769454956054688,0.4846801700000043,12.131919859999996,6.308300014999986,103.94551,,,,,,,,,,,,,,,,,,-21.224000000000004,,,,
France,1970,,,,,,,120.253157,,,,,,,,,,,,,,,,,,,,,,
France,1971,,,,,,,122.496418,,,,,,,,,,,,,,,,,,,,,,
France,1972,,,,,,,121.758554,,,,,,,,,,,,,,,,,,,,,,
France,1973,,,,,,,122.191116,,,,,,,,,,,,,,,,,,,,,,
France,1974,,,,,,,126.576305,,,,,,,,,,,,,,,,,,,,,,
France,1975,,,,,,,125.493358,,,,,,,,,,,,,,,,,,,,,,
France,1976,,,,,,,125.457106,,,,,,,,,,,,,,,,,,,,,,
France,1977,,,,,,,125.8915,,,,,,,,,,,,,,,,,,,,,,
France,1978,,,,,,,125.941473,,,,,,,,,,,,,,,,,,,,,,
France,1979,,,,,,,126.369042,,,,,,,,,,,,,,,,,,,,,,
France,1980,,,,,,,127.437086,,,,,,,,,,,,,,,,,,,,,,
France,1981,,0.6536950000000008,30.186782000000008,,,,126.51998,,,,,,,,,,,,,,,,,,,,,,
France,1982,,,,,,,129.755593,,,,,,,,,,,,,,,,,,,,,,
France,1983,,,,,,,127.967404,,,,,,,,,,,,,,,,,,-62.87376499999999,,,,
France,1984,,,,,,,124.432694,,,,,,,,,,,,,,,,,,-59.85177198,,,,
France,1985,,,,,,,122.223723,,,,,,,,,,,,,,,,,,-56.64054632,,,,
France,1986,,,,,,,121.823847,,,,,,,,,,,,,,,,,,-55.19934782000001,,,,
France,1987,,,,,,,120.779347,,,,,,,,,,,,,,,,,,-54.54013888,,,,
France,1988,,,,,,,121.399533,,,,,,,,,,,,,,,,,,-56.60356723999999,,,,
France,1989,,0.7282869999999999,24.359027999999995,,,,122.40721,,,,,,,,,,,,,,,,,,-55.81833348000001,,,,
France,1990,,,,,,,122.518455,,,,,,,,,,,,,,,,,,-58.574401980000005,,,,
France,1991,,0.5071710000000014,21.959404,,,,122.684849,,,,,,,,,,,,,,,,,,-59.11871094,,,,
France,1992,,0.6978100000000005,20.93127800000001,,,,122.181101,,,,,,,,,,,,,,,,,,-59.10046118,,,,
France,1993,,,,,,,120.417991,,,,,,,,,,,,,,,,,,-59.42923759999999,,,,
France,1994,,-0.1991750000000003,18.11733999999999,,,,120.065922,,,,,,,,,,,,,,,,,,-58.3279471,,,,
France,1995,,-0.4976580000000012,17.612742999999995,,,,120.171038,,,,,,,,,,,,,,,,,,-56.93924788000001,,,,
France,1996,,,,,,,118.478195,,,,,,,,,,,,,,,,,,-56.00288689999999,,,,
France,1997,,-0.5946840000000009,17.001403000000003,,,,117.544978,,,,,,,,,,,,,,,,,,-56.89486120000001,,,,
France,1998,,-0.9548370000000012,16.550022000000006,,,,118.549104,,,,,,,,,,,,,,,,,,-56.66516089999999,,,,
France,1999,,-0.8836440000000003,15.947933000000006,,,,118.895428,,,,,,,,,,,,,,,,,,-57.17641118,,,,
France,2000,,-0.899402000000002,15.989525,11.650821690000008,19.165386200000007,15.408103945000008,118.931865,,,,,,,,,,,,,,,,,,-60.82238342,,,,
France,2001,,-1.073984000000003,16.07347099999999,11.542137139999994,20.1922493,15.867193219999995,119.512286,,,,,,,,,,,,,,,,,,-61.34042195999999,,,,
France,2002,17.16363879,-1.7534410000000022,14.732231,11.553245540000006,20.76047134,16.156858440000008,118.897742,,,,,,,,,,,,,,,,,,-61.664544580000005,75.8,,,
France,2003,,-1.7189249999999987,13.300690000000005,10.251502990000006,17.57757949999999,13.914541244999995,117.584925,,,,,,,,,,,,,,,,,,-62.35461862,,,,
France,2004,,-2.1299860000000024,12.734474000000006,10.214775079999995,18.62902069,14.421897885000009,117.025481,,,,,,,,,,,,,,,,,,-61.94702028,,,,
France,2005,,-2.295888999999999,12.06489599999999,9.353759759999988,18.7188034,14.036281579999994,115.82692,,,,,,,,,,,,,,,,,,-59.83082374,,,,
France,2006,17.07865188,-2.8400420000000004,11.418830999999996,8.83950806,19.801383970000003,14.320446015000002,115.327643,,,,,,,,,,,,,,,,,,-60.419241160000006,,,,
France,2007,,-2.7098029999999973,10.632071999999994,8.294410709999994,17.979076380000002,13.136743545000002,115.302167,,,,,,,,,,,,,,,,,,-61.98063633999999,,,,51.6
France,2008,,-3.761424999999999,10.458298,7.672760010000005,19.571937559999995,13.622348785000009,115.514207,,,,,,,,,,,,,,,,,,-60.74450873999999,,,,53.4
France,2009,,-3.761229,9.790169000000006,7.752899169999992,17.365676879999995,12.559288024999988,116.476168,,,,,,,,,,,,,,,,,,-60.762,,,,40.2
France,2010,16.29466364,-3.406020999999999,9.383629,7.592941279999991,17.57780455999999,12.585372919999983,115.45233,,,,,,,,,,,,,,,,,,-57.45,,,,40.2
France,2011,,-3.3850929999999977,9.449378999999992,7.264289860000005,16.766407020000003,12.015348440000004,115.990188,,,,,,,,,,,,,,,,,,-56.368,,,-23.0,39.8
France,2012,,-3.71322,9.119788999999995,7.402709959999996,19.150379189999995,13.276544574999988,114.77067,,,,,,,,,,,,,,,,,,-56.786,46.2,,,43.4
France,2013,,-3.977957000000004,8.327347000000003,6.66921997,20.93633652,13.802778245,113.846712,,,,,,,,,,,,,,,,,,-55.592000000000006,,,,45.2
France,2014,16.32689328,-4.577416,7.755684000000002,6.760040289999992,17.020980840000007,11.890510565000008,112.626195,,,,,,,,,,,,,,,,,,-53.166,,-24.0,,44.6
France,2015,,-5.034024999999996,7.570205999999999,6.465110769999996,17.93462753,12.199869150000003,111.124903,,,,,,,,,,,,,,,,,,-52.568000000000005,47.6,,,40.4
France,2016,,-4.7025409999999965,7.796942999999999,6.10370635999999,18.12904358000001,12.116374969999995,110.285461,,,,,,,,,,,,,,,,,,-51.786,,,,36.0
France,2017,,-4.776947,8.326363,6.32945251000001,18.93707275,12.633262630000004,109.778853,,,,,,,,,,,,,,,,,,-51.048,48.4,,,37.0
France,2018,17.38152012,-5.231625000000001,7.939858000000001,5.700004579999998,19.09999848,12.400001529999995,109.163153,,,,,,,,,,,,,,,,,,-49.72800000000001,,,,40.4
France,2019,,-5.444626,7.556999000000005,5.243492130000007,18.526267999999995,11.88488006499999,109.726342,,,,,,,,,,,,,,,,,,-49.414,20.599999999999994,,,42.8
France,2020,,-5.802776999999999,7.453254999999999,3.6628875700000094,18.02590561,10.844396590000017,105.84265,,,,,,,,,,,,,,,,,,-48.602,,-34.0,-29.24000000000001,38.6
France,2021,,-5.798415999999996,6.713204000000005,4.451507570000004,16.931861880000007,10.691684725000002,106.346203,,,,,,,,,,,,,,,,,,-47.988,21.0,,,37.8
France,2022,13.02726273,-6.30522156,6.480690009999989,4.216438289999999,16.372295379999997,10.294366835000003,106.090255,,,,,,,,,,,,,,,,,,-46.156000000000006,,,,37.8
France,2023,10.21883723,-6.582046509999998,6.132057189999998,3.951332090000008,15.297988890000006,9.624660489999997,106.213522,35.5,37.3,19.9,39.8,0.0,0.0,0.0,0.0,0.0,0.0,,52.8,12.2,11.5,31.0,9.6,-1.5,-45.69,24.40000000000001,,,
France,2024,,-6.432136535644531,6.140586853027344,4.19139100000001,15.848491669999994,10.019941335,105.929674,,,,,,,,,,,,,,,,,,-46.830000000000005,,,,
Germany,1970,,,,,,,127.444264,,,,,,,,,,,,,,,,,,,,,,
Germany,1971,,,,,,,127.320198,,,,,,,,,,,,,,,,,,,,,,
Germany,1972,,,,,,,126.808536,,,,,,,,,,,,,,,,,,,,,,
Germany,1973,,,,,,,126.197725,,,,,,,,,,,,,,,,,,,,,,
Germany,1974,,,,,,,127.110749,,,,,,,,,,,,,,,,,,,,,,
Germany,1975,,,,,,,127.184778,,,,,,,,,,,,,,,,,,,,,,
Germany,1976,,,,,,,129.001748,,,,,,,,,,,,,,,,,,,,,,
Germany,1977,,,,,,,130.022007,,,,,,,,,,,,,,,,,,,,,,
Germany,1978,,,,,,,129.600451,,,,,,,,,,,,,,,,,,,,,,
Germany,1979,,,,,,,131.143331,,,,,,,,,,,,,,,,,,,,,,
Germany,1980,,,,,,,132.24485,,,,,,,,,,,,,,,,,,,,,,
Germany,1981,,,,,,,130.981382,,,,,,,,,,,,,,,,,,,,,,
Germany,1982,,,,,,,131.515299,,,,,,,,,,,,,,,,,,,,,,
Germany,1983,,,,,,,131.152156,,,,,,,,,,,,,,,,,,-84.491622818,,,,
Germany,1984,,,,,,,130.13371,,,,,,,,,,,,,,,,,,-83.760095636,,,,
Germany,1985,,,,,,,129.71059,,,,,,,,,,,,,,,,,,-83.73777616400001,,,,
Germany,1986,,,,,,,129.768292,,,,,,,,,,,,,,,,,,-83.159371982,,,,
Germany,1987,,,,,,,127.845789,,,,,,,,,,,,,,,,,,-84.408170543,,,,
Germany,1988,,,,,,,127.21759,,,,,,,,,,,,,,,,,,-83.652875881,,,,
Germany,1989,,13.875238,32.582711,,,,127.479256,,,,,,,,,,,,,,,,,,-81.55394982300001,,,,
Germany,1990,,,,,,,130.165431,,,,,,,,,,,,,,,,,,-81.581056597,,,,
Germany,1991,,12.830538,24.801132,,,,134.949662,,,,,,,,,,,,,,,,,,-81.144295822,,,,
Germany,1992,28.10854355,12.320639,23.932945,,,,134.81504,,,,,,,,,,,,,,,,,,-79.86436402000001,,,,
Germany,1993,26.36393266,,,,,,131.873208,,,,,,,,,,,,,,,,,,-79.29082416,,,,
Germany,1994,24.79712815,11.780823000000002,21.521010999999994,,,,131.90969,,,,,,,,,,,,,,,,,,-76.1999218,,,,
Germany,1995,24.14456264,11.865514999999998,21.07949900000001,,,,131.192987,,,,,,,,,,,,,,,,,,-74.9629348,,,,
Germany,1996,24.74596381,,,,,,129.080593,,,,,,,,,,,,,,,,,,-73.83449680000001,,,,
Germany,1997,24.11843001,11.207724,18.583805000000005,,,,127.59216,,,,,,,,,,,,,,,,,,-72.55599233999999,,,,
Germany,1998,24.15367115,11.000906,17.855316000000002,,,,127.550803,,,,,,,,,,,,,,,,,,-70.62339671999999,,,,
Germany,1999,22.92251381,10.545761,17.118758999999997,,,,127.029808,,,,,,,,,,,,,,,,,,-70.6185634,,,,
Germany,2000,24.22984466,10.232070999999998,16.625779,14.495986940000009,21.21045304,17.85321999,126.324556,,,,,,,,,,,,,,,,,,-71.61844368000001,,,,
Germany,2001,23.29224464,9.94635,15.513531,13.782127380000006,20.21958542000001,17.000856400000004,127.432078,,,,,,,,,,,,,,,,,,-71.64971048000001,,,,
Germany,2002,22.54637674,9.527634000000004,14.536312000000002,13.113922119999998,19.46811293999999,16.29101752999999,125.956892,,,,,,,,,,,,,,,,,,-70.17010306,35.599999999999994,,,
Germany,2003,24.10006933,9.128382000000002,13.689926,12.469429020000009,19.64839935,16.058914185000006,123.616734,,,,,,,,,,,,,,,,,,-69.28696303999999,,,,
Germany,2004,23.9407044,8.581896,13.218067999999995,12.14334869999999,20.08314132000001,16.113245010000007,122.000671,,,,,,,,,,,,,,,,,,-68.38992704,,,,
Germany,2005,21.4894744,8.505903,13.489803000000002,11.85038757000001,20.982372279999996,16.416379925,120.624299,,,,,,,,,,,,,,,,,,-66.08587698,,,,
Germany,2006,20.9587304,7.564038,13.125343,11.285041809999996,19.754844660000003,15.519943235,122.528597,,,,,,,,,,,,,,,,,,-64.91717922000001,,,,
Germany,2007,20.75576901,7.084734000000001,13.391723,9.81061554,21.268901820000004,15.539758680000006,123.945208,,,,,,,,,,,,,,,,,,-64.73017654,,,,72.4
Germany,2008,21.39172928,7.119254999999999,13.258522,10.56889344000001,21.094112399999997,15.831502920000004,125.832537,,,,,,,,,,,,,,,,,,-64.26279973999999,,,,77.4
Germany,2009,19.27251993,6.609608999999999,11.817673,9.591560369999996,19.509449000000004,14.550504684999993,124.377184,,,,,,,,,,,,,,,,,,-64.382,,,,73.8
Germany,2010,17.16324637,6.445418999999998,11.350693000000009,9.2976532,21.70848083,15.503067015,126.776643,,,,,,,,,,,,,,,,,,-65.362,,,,68.6
Germany,2011,22.05899117,5.295268999999998,11.070137000000004,8.257438660000005,19.39790726,13.82767296,129.63521,,,,,,,,,,,,,,,,,,-63.852,,,-5.680000000000007,68.8
Germany,2012,19.05897491,4.737955000000003,11.094764999999995,8.95858002,19.79515839,14.376869204999991,129.060484,,,,,,,,,,,,,,,,,,-63.35,34.2,,,65.8
Germany,2013,18.90548746,4.233731000000002,10.308144,8.185150149999998,19.285804740000003,13.735477445000017,127.950902,,,,,,,,,,,,,,,,,,-62.362,,,,59.4
Germany,2014,19.40975,6.783276000000001,9.909958000000003,7.681358339999988,19.04590607,13.363632205000002,128.333914,,,,,,,,,,,,,,,,,,-61.846,,,,58.2
Germany,2015,17.9959007,6.385516999999997,9.426956000000004,7.030860900000008,18.67099762000001,12.85092926,127.010764,,,,,,,,,,,,,,,,,,-61.78399999999999,27.0,,,55.6
Germany,2016,19.16267032,6.083396999999998,8.998374999999996,6.7170104999999865,16.694816590000002,11.705913545,127.417361,,,,,,,,,,,,,,,,,,-61.062000000000005,,,,47.2
Germany,2017,16.84782112,5.651394,8.850241999999994,6.509857179999997,15.8898468,11.199851990000012,127.964542,,,,,,,,,,,,,,,,,,-60.17,26.0,,,47.2
Germany,2018,18.58741694,5.210725,8.75,6.599998470000003,16.900001520000004,11.749999994999996,127.001724,,,,,,,,,,,,,,,,,,-60.338,,,,45.0
Germany,2019,17.328814,5.137059999999998,8.602729999999994,6.388717650000004,17.36538696000001,11.877052305000008,126.763753,,,,,,,,,,,,,,,,,,-59.548,38.2,,,36.6
Germany,2020,16.79650079,4.530874000000001,6.64110500000001,5.838729860000001,16.940025329999997,11.389377595000012,127.201323,,,,,,,,,,,,,,,,,,-57.97,,,-10.920000000000002,39.0
Germany,2021,18.74655433,4.180824000000001,7.954216000000002,5.671165460000012,17.36486817000001,11.51801681500001,125.024935,,,,,,,,,,,,,,,,,,-56.50399999999999,37.0,,,39.6
Germany,2022,18.51478393,4.095458990000001,8.417640689999999,5.208625789999999,18.037300110000004,11.622962950000002,123.288623,,,,,,,,,,,,,,,,,,-55.636,,,,38.2
Germany,2023,17.33614406,3.8263836,8.268104550000004,4.740211490000007,17.815956110000002,11.27808380000002,119.831354,28.1,34.9,14.2,31.1,0.0,0.0,0.0,0.0,75.0,0.0,15.6,58.4,8.2,9.2,29.1,9.4,-1.4,-54.644000000000005,29.8,,,
Germany,2024,,3.438232421875,7.555274963378906,4.503044119999998,16.37329100999999,10.438167564999986,117.50438,,,,,,,,,,,,,,,,,,-55.162000000000006,,,,
Greece,1970,,,,,,,90.265283,,,,,,,,,,,,,,,,,,,,,,
Greece,1971,,,,,,,94.657684,,,,,,,,,,,,,,,,,,,,,,
Greece,1972,,,,,,,99.391472,,,,,,,,,,,,,,,,,,,,,,
Greece,1973,,,,,,,101.895859,,,,,,,,,,,,,,,,,,,,,,
Greece,1974,,,,,,,94.854992,,,,,,,,,,,,,,,,,,,,,,
Greece,1975,,,,,,,100.507332,,,,,,,,,,,,,,,,,,,,,,
Greece,1976,,,,,,,101.949978,,,,,,,,,,,,,,,,,,,,,,
Greece,1977,,,,,,,100.606665,,,,,,,,,,,,,,,,,,,,,,
Greece,1978,,,,,,,102.945414,,,,,,,,,,,,,,,,,,,,,,
Greece,1979,,,,,,,102.054988,,,,,,,,,,,,,,,,,,,,,,
Greece,1980,,,,,,,101.421266,,,,,,,,,,,,,,,,,,,,,,
Greece,1981,,,,,,,97.644412,,,,,,,,,,,,,,,,,,,,,,
Greece,1982,,,,,,,96.607031,,,,,,,,,,,,,,,,,,,,,,
Greece,1983,,,,,,,93.028899,,,,,,,,,,,,,,,,,,-20.28735114,,,,
Greece,1984,,,,,,,90.802254,,,,,,,,,,,,,,,,,,-18.64305014,,,,
Greece,1985,,,,,,,90.113917,,,,,,,,,,,,,,,,,,-28.0770603,,,,
Greece,1986,,,,,,,88.326537,,,,,,,,,,,,,,,,,,-20.70373862,,,,
Greece,1987,,4.3119746,43.577667,,,,83.621169,,,,,,,,,,,,,,,,,,-28.96174864,,,,
Greece,1988,,4.5728185,42.647724,,,,83.802103,,,,,,,,,,,,,,,,,,-27.43521,,,,
Greece,1989,,4.542058299999999,42.103947,,,,84.056296,,,,,,,,,,,,,,,,,,-25.88926694,,,,
Greece,1990,,4.3635175,41.710164,,,,81.679107,,,,,,,,,,,,,,,,,,-23.755868539999994,,,,
Greece,1991,,4.0585065,43.852577,,,,82.998048,,,,,,,,,,,,,,,,,,-20.21243362,,,,
Greece,1992,,5.1484764,41.895458000000005,,,,81.788257,,,,,,,,,,,,,,,,,,-21.68638156,,,,
Greece,1993,,4.782992,41.017929,,,,79.499086,,,,,,,,,,,,,,,,,,-23.942915740000004,,,,
Greece,1994,,4.848144,40.536629000000005,,,,78.896843,,,,,,,,,,,,,,,,,,-20.829376420000003,,,,
Greece,1995,,4.554859,39.45344899999999,,,,78.874132,,,,,,,,,,,,,,,,,,-25.569537139999994,,,,
Greece,1996,,4.780018000000002,39.430843,,,,77.677007,,,,,,,,,,,,,,,,,,-28.358333060000007,,,,
Greece,1997,,4.548899999999998,38.342472,,,,77.756888,,,,,,,,,,,,,,,,,,-28.521481120000004,,,,
Greece,1998,,3.707758,36.67222999999999,,,,78.256145,,,,,,,,,,,,,,,,,,-28.668791459999994,,,,
Greece,1999,,3.9032310000000017,35.708701999999995,,,,78.017881,,,,,,,,,,,,,,,,,,-30.040970259999995,,,,
Greece,2000,,3.97406,35.287438,26.93984985,29.08182908,28.010839465000004,78.249124,,,,,,,,,,,,,,,,,,-31.59372044,,,,
Greece,2001,,3.3351799999999976,35.368782,27.12308121,30.784023289999997,28.95355225,80.914091,,,,,,,,,,,,,,,,,,-34.909937140000004,,,,
Greece,2002,27.53857646,2.913288000000001,33.841118,26.534866339999997,28.118347159999992,27.32660675,83.670164,,,,,,,,,,,,,,,,,,-38.11445294000001,82.6,,,
Greece,2003,,2.7549300000000017,33.023704,25.77875519,32.36161041,29.070182800000005,87.099016,,,,,,,,,,,,,,,,,,-38.85706475999999,,,,
Greece,2004,,3.155241,31.93957499999999,24.63627244,28.89794922,26.767110830000007,89.219488,,,,,,,,,,,,,,,,,,-38.15211456,,,,
Greece,2005,,2.3364960000000004,31.51598300000001,24.29605484,29.101036070000006,26.698545454999994,88.085459,,,,,,,,,,,,,,,,,,-39.02618452,,,,
Greece,2006,22.62413959,2.261921000000001,30.260586,23.834331510000005,28.122444160000008,25.978387835000014,91.236528,,,,,,,,,,,,,,,,,,-36.38069888,,,,
Greece,2007,,2.438565999999998,30.047439999999995,23.49866867,31.43045807,27.464563369999997,92.402791,,,,,,,,,,,,,,,,,,-37.94669378,,,,32.400000000000006
